iteration,x-axis,y-axix,x-axis,y-axix
128, "x1, 177.42, y1, 32.32, x2, 177.42, y2, -32.32"
139, "x1, 177.25, y1, 14.03, x2, 177.25, y2, -14.03"
140, "x1, 177.25, y1, 14.03, x2, 177.25, y2, -14.03"
141, "x1, 177.25, y1, 14.03, x2, 177.25, y2, -14.03"
142, "x1, 177.25, y1, 14.03, x2, 177.25, y2, -14.03"
143, "x1, 177.25, y1, 14.03, x2, 177.25, y2, -14.03"
144, "x1, 176.05, y1, 24.89, x2, 176.05, y2, -24.89"
145, "x1, 176.05, y1, 24.89, x2, 176.05, y2, -24.89"
146, "x1, 176.05, y1, 24.89, x2, 176.05, y2, -24.89"
147, "x1, 176.05, y1, 24.89, x2, 176.05, y2, -24.89"
148, "x1, 176.05, y1, 24.89, x2, 176.05, y2, -24.89"
149, "x1, 177.42, y1, 32.32, x2, 177.42, y2, -32.32"
150, "x1, 177.42, y1, 32.32, x2, 177.42, y2, -32.32"
152, "x1, 177.42, y1, 32.32, x2, 177.42, y2, -32.32"
153, "x1, 177.42, y1, 32.32, x2, 177.42, y2, -32.32"
154, "x1, 177.42, y1, 32.32, x2, 177.42, y2, -32.32"
155, "x1, 177.42, y1, 32.32, x2, 177.42, y2, -32.32"
156, "x1, 176.05, y1, 24.89, x2, 176.05, y2, -24.89"
157, "x1, 177.25, y1, 14.03, x2, 177.25, y2, -14.03"
158, "x1, 177.25, y1, 14.03, x2, 177.25, y2, -14.03"
159, "x1, 177.25, y1, 14.03, x2, 177.25, y2, -14.03"
160, "x1, 176.05, y1, 24.89, x2, 176.05, y2, -24.89"
161, "x1, 176.05, y1, 24.89, x2, 176.05, y2, -24.89"
162, "x1, 176.05, y1, 24.89, x2, 176.05, y2, -24.89"
163, "x1, 176.05, y1, 24.89, x2, 176.05, y2, -24.89"
171, "x1, 95.72, y1, 149.83, x2, 95.72, y2, -149.83"
172, "x1, 95.72, y1, 149.83, x2, 95.72, y2, -149.83"
173, "x1, 95.72, y1, 149.83, x2, 95.72, y2, -149.83"
174, "x1, 95.72, y1, 149.83, x2, 95.72, y2, -149.83"
179, "x1, 177.25, y1, 14.03, x2, 177.25, y2, -14.03"
180, "x1, 177.25, y1, 14.03, x2, 177.25, y2, -14.03"
181, "x1, 177.25, y1, 14.03, x2, 177.25, y2, -14.03"
182, "x1, 177.25, y1, 14.03, x2, 177.25, y2, -14.03"
183, "x1, 177.25, y1, 14.03, x2, 177.25, y2, -14.03"
195, "x1, 187.57, y1, 63.79, x2, 187.57, y2, -63.79"
196, "x1, 188.77, y1, 60.16, x2, 188.77, y2, -60.16"
197, "x1, 196.60, y1, 76.12, x2, 196.60, y2, -76.12"
198, "x1, 196.60, y1, 76.12, x2, 196.60, y2, -76.12"
199, "x1, 196.60, y1, 76.12, x2, 196.60, y2, -76.12"
200, "x1, 195.40, y1, 79.14, x2, 195.40, y2, -79.14"
125, "x1, 178.62, y1, 24.87, x2, 178.62, y2, -24.87"
126, "x1, 178.62, y1, 24.87, x2, 178.62, y2, -24.87"
127, "x1, 178.62, y1, 24.87, x2, 178.62, y2, -24.87"
128, "x1, 178.62, y1, 24.87, x2, 178.62, y2, -24.87"
129, "x1, 178.62, y1, 24.87, x2, 178.62, y2, -24.87"
130, "x1, 180.01, y1, 32.28, x2, 180.01, y2, -32.28"
131, "x1, 180.01, y1, 32.28, x2, 180.01, y2, -32.28"
132, "x1, 180.01, y1, 32.28, x2, 180.01, y2, -32.28"
133, "x1, 180.01, y1, 32.28, x2, 180.01, y2, -32.28"
134, "x1, 177.42, y1, 32.32, x2, 177.42, y2, -32.32"
135, "x1, 177.42, y1, 32.32, x2, 177.42, y2, -32.32"
136, "x1, 177.42, y1, 32.32, x2, 177.42, y2, -32.32"
137, "x1, 177.42, y1, 32.32, x2, 177.42, y2, -32.32"
140, "x1, 177.42, y1, 32.32, x2, 177.42, y2, -32.32"
141, "x1, 178.62, y1, 24.87, x2, 178.62, y2, -24.87"
142, "x, 191.87, y, 158.08"
143, "x, 191.91, y, 156.79"
144, "x, 185.83, y, 154.20"
145, "x, 185.83, y, 154.20"
146, "x, 185.83, y, 154.20"
147, "x, 185.83, y, 154.20"
148, "x1, 177.42, y1, 32.32, x2, 177.42, y2, -32.32"
149, "x1, 177.42, y1, 32.32, x2, 177.42, y2, -32.32"
150, "x1, 177.42, y1, 32.32, x2, 177.42, y2, -32.32"
151, "x1, 177.42, y1, 32.32, x2, 177.42, y2, -32.32"
152, "x, 121.93, y, 126.97"
153, "x, 121.93, y, 126.97"
154, "x, 121.93, y, 126.97"
155, "x, 121.50, y, 139.93"
158, "x, 183.04, y, 177.58"
159, "x, 183.04, y, 177.58"
160, "x, 183.04, y, 177.58"
161, "x, 183.04, y, 177.58"
162, "x1, 109.30, y1, 143.44, x2, 109.30, y2, -143.44"
163, "x, 185.40, y, 167.17"
164, "x, 209.84, y, 153.98"
165, "x, 207.86, y, 153.13"
166, "x, 208.29, y, 140.17"
167, "x, 183.81, y, 154.64"
168, "x, 183.85, y, 153.36"
169, "x, 183.81, y, 154.64"
170, "x, 182.24, y, 155.49"
171, "x, 182.24, y, 155.49"
172, "x, 182.24, y, 155.49"
173, "x1, 112.85, y1, 143.91, x2, 112.85, y2, -143.91"
175, "x1, 112.85, y1, 143.91, x2, 112.85, y2, -143.91"
177, "x1, 102.58, y1, 151.40, x2, 102.58, y2, -151.40"
178, "x, 192.41, y, 158.52"
179, "x, 192.41, y, 158.52"
180, "x, 191.91, y, 156.79"
181, "x, 191.91, y, 156.79"
182, "x, 182.28, y, 154.20"
183, "x, 183.85, y, 153.36"
184, "x, 183.85, y, 153.36"
185, "x, 183.85, y, 153.36"
186, "x, 184.47, y, 134.79"
187, "x, 196.68, y, 139.99"
188, "x, 196.68, y, 139.99"
189, "x, 194.59, y, 139.10"
191, "x, 193.98, y, 157.67"
192, "x, 221.76, y, 143.94"
195, "x1, 178.62, y1, 24.87, x2, 178.62, y2, -24.87"
196, "x1, 177.42, y1, 32.32, x2, 177.42, y2, -32.32"
197, "x, 183.85, y, 153.36"
198, "x, 183.85, y, 153.36"
199, "x, 183.85, y, 153.36"
200, "x, 183.85, y, 153.36"
201, "x1, 177.42, y1, 32.32, x2, 177.42, y2, -32.32"
202, "x1, 177.42, y1, 32.32, x2, 177.42, y2, -32.32"
203, "x1, 177.42, y1, 32.32, x2, 177.42, y2, -32.32"
204, "x1, 177.42, y1, 32.32, x2, 177.42, y2, -32.32"
205, "x, 183.85, y, 153.36"
206, "x, 183.85, y, 153.36"
207, "x, 183.85, y, 153.36"
208, "x, 183.85, y, 153.36"
209, "x1, 178.62, y1, 24.87, x2, 178.62, y2, -24.87"
210, "x1, 178.62, y1, 24.87, x2, 178.62, y2, -24.87"
211, "x1, 178.62, y1, 24.87, x2, 178.62, y2, -24.87"
212, "x, 116.33, y, 132.07"
213, "x, 116.33, y, 132.07"
214, "x, 123.98, y, 135.33"
215, "x, 132.66, y, 139.03"
216, "x, 132.86, y, 132.93"
217, "x, 142.59, y, 137.07"
218, "x, 142.59, y, 137.07"
219, "x, 163.96, y, 127.14"
220, "x, 177.99, y, 152.16"
221, "x, 177.99, y, 152.16"
222, "x, 174.21, y, 150.55"
223, "x, 174.21, y, 150.55"
224, "x, 174.21, y, 150.55"
225, "x, 174.21, y, 150.55"
226, "x1, 178.62, y1, 24.87, x2, 178.62, y2, -24.87"
227, "x, 181.85, y, 153.81"
228, "x, 181.85, y, 153.81"
229, "x, 181.85, y, 153.81"
230, "x, 181.85, y, 153.81"
231, "x, 181.85, y, 153.81"
232, "x, 181.85, y, 153.81"
233, "x, 181.85, y, 153.81"
234, "x, 183.81, y, 154.64"
235, "x, 183.81, y, 154.64"
236, "x, 183.81, y, 154.64"
237, "x, 183.81, y, 154.64"
238, "x, 183.77, y, 155.90"
239, "x, 182.20, y, 156.75"
240, "x, 182.20, y, 156.75"
241, "x, 182.20, y, 156.75"
242, "x, 182.24, y, 155.49"
243, "x, 182.24, y, 155.49"
244, "x, 182.24, y, 155.49"
245, "x, 182.24, y, 155.49"
246, "x, 182.24, y, 155.49"
247, "x, 182.24, y, 155.49"
248, "x, 182.24, y, 155.49"
249, "x, 182.24, y, 155.49"
250, "x1, 223.38, y1, 76.81, x2, 223.38, y2, -76.81"
251, "x, 192.74, y, 149.82"
252, "x1, 102.54, y1, 129.40, x2, 102.54, y2, -129.40"
253, "x, 181.85, y, 153.81"
254, "x, 181.85, y, 153.81"
255, "x, 181.85, y, 153.81"
256, "x, 183.81, y, 154.64"
257, "x, 183.81, y, 154.64"
258, "x, 183.81, y, 154.64"
259, "x, 183.81, y, 154.64"
260, "x1, 178.62, y1, 24.87, x2, 178.62, y2, -24.87"
263, "x, 119.69, y, 127.31"
264, "x, 134.19, y, 133.49"
265, "x, 134.19, y, 133.49"
266, "x, 134.19, y, 133.49"
267, "x, 134.03, y, 138.41"
268, "x, 153.07, y, 150.05"
269, "x, 153.07, y, 150.05"
270, "x, 152.70, y, 161.18"
271, "x, 152.70, y, 161.18"
273, "x, 181.14, y, 175.08"
274, "x, 181.14, y, 175.08"
275, "x, 181.85, y, 153.81"
276, "x, 181.85, y, 153.81"
277, "x, 181.85, y, 153.81"
278, "x, 181.85, y, 153.81"
279, "x, 181.85, y, 153.81"
280, "x, 183.81, y, 154.64"
281, "x, 183.81, y, 154.64"
282, "x, 183.81, y, 154.64"
283, "x, 183.81, y, 154.64"
284, "x, 183.85, y, 153.36"
285, "x, 183.85, y, 153.36"
286, "x, 183.85, y, 153.36"
287, "x, 183.85, y, 153.36"
288, "x, 183.85, y, 153.36"
289, "x, 183.85, y, 153.36"
290, "x1, 220.61, y1, 77.06, x2, 220.61, y2, -77.06"
291, "x1, 87.08, y1, 95.91, x2, 87.08, y2, -95.91"
292, "x, 208.56, y, 139.39"
293, "x, 208.56, y, 139.39"
294, "x, 208.56, y, 139.39"
295, "x, 183.85, y, 153.36"
296, "x, 181.89, y, 152.52"
297, "x, 181.89, y, 152.52"
298, "x, 181.89, y, 152.52"
299, "x, 181.85, y, 153.81"
300, "x, 181.85, y, 153.81"
