iteration,x-axis,y-axix,x-axis,y-axix
119, "x, 131.63, y, 91.31"
120, "x, 103.63, y, 90.32"
121, "x, 103.63, y, 91.31"
122, "x, 103.63, y, 91.31"
123, "x, 52.26, y, 27.10"
124, "x, 52.26, y, 27.10"
125, "x, 52.26, y, 27.10"
126, "x, 52.26, y, 27.10"
127, "x, 52.26, y, 27.10"
128, "x, 93.76, y, 77.98"
129, "x, 93.76, y, 78.97"
130, "x, 93.76, y, 78.97"
131, "x, 86.32, y, 27.10"
132, "x, -32.39, y, -81.77"
133, "x, -32.39, y, -81.77"
134, "x, 54.71, y, 27.10"
135, "x, 32.53, y, -0.62"
136, "x, 6.45, y, -33.23"
137, "x, 6.45, y, -33.23"
138, "x, 6.45, y, -34.21"
139, "x, 23.50, y, -12.90"
140, "x, -84.52, y, -147.92"
141, "x, -91.61, y, -162.58"
142, "x, -91.61, y, -162.58"
143, "x, 92.65, y, 22.42"
144, "x, 55.61, y, 22.42"
145, "x, 55.61, y, 22.42"
146, "x, 55.61, y, 22.42"
147, "x, -79.87, y, -146.94"
148, "x, -79.87, y, -146.94"
149, "x, 92.00, y, 67.90"
150, "x, 92.00, y, 67.90"
151, "x, -4.77, y, -53.06"
152, "x, -79.87, y, -147.92"
153, "x, -79.87, y, -147.92"
154, "x, 141.68, y, 83.71"
155, "x, 106.45, y, 82.72"
156, "x, -78.06, y, -147.92"
157, "x, -74.56, y, -142.56"
158, "x, 55.50, y, 20.02"
159, "x, 38.98, y, -0.62"
160, "x, -78.06, y, -146.94"
161, "x, -78.06, y, -146.94"
162, "x, -78.06, y, -146.94"
163, "x, -78.06, y, -146.94"
164, "x, -78.06, y, -146.94"
165, "x, -74.56, y, -144.50"
166, "x, -49.94, y, -157.74"
167, "x, 38.50, y, 0.16"
168, "x, 114.27, y, 80.91"
169, "x, 114.27, y, 82.84"
170, "x, 98.79, y, 62.50"
171, "x, 98.79, y, 62.50"
172, "x, 98.79, y, 62.50"
173, "x, 98.79, y, 63.49"
174, "x, 98.79, y, 63.49"
175, "x, 112.34, y, 63.49"
176, "x, -3.87, y, -81.77"
177, "x, 37.50, y, -30.06"
178, "x, 42.19, y, -30.06"
179, "x, 53.15, y, 22.42"
180, "x, -78.84, y, -142.56"
181, "x, -78.84, y, -143.55"
182, "x, -78.84, y, -143.55"
183, "x, -12.39, y, -81.77"
184, "x, 80.08, y, 32.82"
185, "x, 63.10, y, 11.59"
186, "x, -64.52, y, -147.92"
187, "x, -61.02, y, -143.55"
188, "x, -61.02, y, -142.56"
189, "x, -61.02, y, -142.56"
190, "x, -73.61, y, -142.56"
191, "x, -50.02, y, -113.06"
192, "x, -50.02, y, -113.06"
193, "x, 110.89, y, 88.06"
194, "x, 110.89, y, 88.06"
195, "x, -37.24, y, -97.10"
196, "x, -37.24, y, -97.10"
197, "x, -37.24, y, -98.08"
198, "x, -37.24, y, -98.08"
199, "x, 60.26, y, 23.79"
200, "x, 60.26, y, 14.62"
201, "x, 60.26, y, 23.79"
202, "x, -71.87, y, -146.94"
203, "x, -71.87, y, -146.94"
204, "x, 106.19, y, 75.65"
205, "x, 106.19, y, 74.66"
206, "x, -71.87, y, -147.92"
207, "x, -71.87, y, -147.92"
209, "x, -71.87, y, -146.94"
210, "x, -71.87, y, -146.94"
211, "x, -68.37, y, -142.56"
212, "x, -71.87, y, -146.94"
213, "x, 21.63, y, -30.06"
214, "x, 60.26, y, 24.78"
215, "x, 60.26, y, 24.78"
216, "x, 60.26, y, 24.78"
217, "x, 60.26, y, 24.78"
218, "x, -77.11, y, -146.94"
219, "x, -77.11, y, -146.94"
220, "x, -77.11, y, -147.92"
221, "x, -77.11, y, -147.92"
222, "x, 3.40, y, -47.28"
223, "x, -77.11, y, -147.92"
224, "x, -42.84, y, -149.78"
225, "x, -78.06, y, -147.92"
226, "x, -78.06, y, -147.92"
227, "x, -92.39, y, -165.83"
228, "x, 105.76, y, 82.84"
229, "x, 47.50, y, 10.02"
230, "x, 7.74, y, -40.67"
231, "x, 7.74, y, -40.67"
232, "x, 7.74, y, -40.67"
233, "x, 112.26, y, 90.97"
234, "x, 112.26, y, 90.97"
235, "x, 112.26, y, 80.81"
236, "x, 112.26, y, 89.98"
237, "x, -89.68, y, -160.30"
238, "x, -89.68, y, -160.30"
239, "x, -89.68, y, -160.30"
240, "x, 70.69, y, 40.16"
241, "x, 70.69, y, 39.17"
242, "x, 100.00, y, 40.16"
243, "x, 133.42, y, 81.94"
244, "x, 133.42, y, 81.94"
245, "x, -49.68, y, -146.94"
246, "x, -49.68, y, -147.92"
247, "x, -49.68, y, -147.92"
248, "x, -79.87, y, -147.92"
249, "x, 55.61, y, 21.43"
250, "x, 32.73, y, -7.18"
251, "x, 32.73, y, -6.19"
252, "x, 32.73, y, -6.19"
253, "x, -62.69, y, -125.46"
254, "x, 39.35, y, 1.11"
255, "x, 39.35, y, 1.11"
256, "x, 45.69, y, 9.03"
257, "x, 8.53, y, -36.43"
258, "x, 8.53, y, -47.02"
259, "x, 43.81, y, -36.43"
260, "x, 7.68, y, -36.43"
261, "x, -80.73, y, -146.94"
262, "x, -80.73, y, -146.94"
263, "x, -80.73, y, -146.94"
264, "x, 67.29, y, 38.08"
265, "x, 67.29, y, 38.08"
266, "x, 67.29, y, 39.11"
267, "x, 67.29, y, 38.08"
268, "x, -80.73, y, -147.92"
269, "x, -66.92, y, -130.66"
270, "x, -66.92, y, -129.68"
271, "x, -35.87, y, -138.23"
272, "x, -71.10, y, -138.23"
273, "x, 112.26, y, 90.97"
274, "x, 112.26, y, 90.97"
275, "x, -85.16, y, -155.81"
276, "x, -85.16, y, -155.81"
277, "x, -78.06, y, -146.94"
278, "x, -78.06, y, -146.94"
279, "x, 68.26, y, 35.97"
280, "x, 68.26, y, 35.97"
281, "x, 68.26, y, 27.90"
282, "x, 98.31, y, 34.98"
283, "x, 59.74, y, 31.61"
284, "x, 98.45, y, 80.00"
285, "x, 75.87, y, 51.77"
286, "x, 57.95, y, 29.38"
287, "x, 36.13, y, 2.10"
288, "x, 105.37, y, 88.65"
289, "x, 105.37, y, 87.66"
290, "x, -40.11, y, -93.21"
291, "x, -69.29, y, -129.68"
292, "x, -5.27, y, -50.64"
293, "x, -40.11, y, -93.21"
294, "x, 69.03, y, -0.62"
295, "x, 33.95, y, -0.62"
296, "x, 33.95, y, -0.62"
297, "x, 33.95, y, -0.62"
298, "x, 33.95, y, -0.62"
299, "x, 33.95, y, -0.62"
300, "x, 33.95, y, -0.62"
