iteration,x-axis,y-axix,x-axis,y-axix
153, "x, 117.03, y, 96.94"
154, "x, 117.03, y, 96.94"
155, "x, 117.03, y, 96.94"
156, "x, 91.23, y, 64.68"
157, "x, 91.23, y, 64.68"
158, "x, 91.23, y, 64.68"
159, "x, 91.23, y, 64.68"
160, "x, 103.48, y, 80.00"
161, "x, 105.03, y, 80.00"
162, "x, 105.03, y, 80.00"
163, "x, 103.48, y, 83.33"
164, "x, 103.48, y, 69.35"
165, "x, 136.95, y, 111.19"
166, "x, 136.95, y, 111.19"
167, "x, 137.74, y, 111.19"
168, "x, 137.74, y, 111.19"
169, "x, 136.95, y, 111.19"
170, "x, 136.95, y, 111.19"
171, "x, 136.95, y, 94.25"
172, "x, 136.95, y, 94.25"
173, "x, 136.95, y, 94.25"
174, "x, 137.74, y, 88.39"
175, "x, 94.58, y, 74.21"
176, "x, 95.37, y, 74.21"
177, "x, 94.58, y, 74.21"
178, "x, 94.58, y, 74.21"
179, "x, 94.58, y, 51.94"
180, "x, 99.24, y, 56.77"
181, "x, 99.24, y, 56.77"
182, "x, 99.24, y, 56.77"
183, "x, 98.45, y, 56.77"
184, "x, 100.00, y, 58.71"
185, "x, 100.00, y, 58.71"
186, "x, 100.00, y, 74.46"
187, "x, 100.00, y, 74.46"
188, "x, 100.00, y, 74.46"
189, "x, 100.00, y, 74.46"
190, "x, 100.00, y, 74.46"
191, "x, 100.00, y, 74.46"
192, "x, 100.79, y, 74.46"
193, "x, 100.00, y, 74.46"
194, "x, 100.00, y, 74.46"
195, "x, 103.27, y, 68.39"
196, "x, 103.27, y, 68.39"
197, "x, 95.94, y, 68.39"
198, "x, 95.15, y, 61.83"
199, "x, 95.15, y, 61.83"
200, "x, 126.34, y, 99.84"
201, "x, 126.34, y, 99.84"
202, "x, 126.34, y, 99.84"
203, "x, 126.34, y, 99.84"
204, "x, 125.55, y, 99.84"
205, "x, 93.08, y, 59.25"
206, "x, 93.08, y, 59.25"
207, "x, 93.08, y, 59.25"
208, "x, 93.08, y, 59.25"
209, "x, 93.08, y, 65.81"
210, "x, 100.00, y, 74.46"
211, "x, 100.00, y, 74.46"
212, "x, 100.00, y, 74.46"
213, "x, 100.00, y, 74.46"
214, "x, 100.00, y, 74.46"
215, "x, 100.79, y, 74.46"
216, "x, 100.79, y, 74.46"
217, "x, 100.79, y, 74.46"
218, "x, 100.79, y, 74.46"
219, "x, 129.35, y, 108.31"
220, "x, 127.08, y, 109.50"
221, "x, 127.87, y, 109.50"
222, "x, 127.87, y, 109.50"
223, "x, 127.08, y, 109.50"
224, "x, 127.87, y, 109.50"
225, "x, 127.87, y, 109.50"
226, "x, 127.87, y, 109.50"
227, "x, 127.87, y, 109.50"
228, "x, 127.08, y, 109.50"
229, "x, 127.08, y, 109.50"
230, "x, 127.87, y, 109.50"
231, "x, 127.87, y, 109.50"
232, "x, 127.08, y, 110.65"
233, "x, 127.08, y, 110.65"
234, "x, 99.21, y, 75.81"
235, "x, 100.00, y, 75.81"
236, "x, 99.21, y, 75.81"
237, "x, 99.21, y, 39.17"
238, "x, 99.21, y, 39.17"
239, "x, 99.21, y, 39.17"
240, "x, 100.00, y, 39.17"
241, "x, 100.00, y, 39.17"
242, "x, 100.00, y, 39.17"
243, "x, 100.00, y, 76.92"
244, "x, 93.87, y, 69.25"
245, "x, 93.08, y, 69.25"
246, "x, 93.08, y, 69.25"
247, "x, 93.08, y, 69.25"
248, "x, 93.87, y, 69.25"
249, "x, 98.52, y, 75.06"
250, "x, 98.52, y, 75.06"
251, "x, 97.73, y, 75.06"
252, "x, 106.19, y, 75.06"
253, "x, 106.19, y, 75.06"
254, "x, 100.82, y, 34.84"
255, "x, 100.82, y, 80.00"
256, "x, 100.82, y, 80.00"
257, "x, 100.82, y, 80.00"
258, "x, 128.65, y, 114.78"
259, "x, 128.65, y, 114.78"
260, "x, 127.82, y, 114.78"
261, "x, 127.82, y, 114.78"
262, "x, 129.44, y, 114.78"
263, "x, 129.44, y, 114.78"
264, "x, 128.65, y, 114.78"
265, "x, 128.65, y, 67.42"
266, "x, 128.65, y, 111.45"
267, "x, 128.65, y, 111.45"
268, "x, 128.65, y, 111.45"
269, "x, 100.00, y, 75.65"
270, "x, 100.00, y, 75.65"
271, "x, 100.00, y, 75.65"
272, "x, 125.55, y, 107.58"
273, "x, 125.55, y, 107.58"
274, "x, 125.55, y, 107.58"
275, "x, 125.55, y, 107.58"
276, "x, 126.34, y, 107.58"
277, "x, 125.55, y, 70.02"
278, "x, 142.32, y, 134.84"
279, "x, 142.32, y, 134.84"
280, "x, 142.32, y, 134.84"
281, "x, 142.32, y, 134.84"
282, "x, 142.32, y, 134.84"
283, "x, 143.11, y, 134.84"
284, "x, 142.32, y, 134.84"
285, "x, 143.11, y, 134.84"
286, "x, 143.11, y, 134.84"
287, "x, 142.32, y, 134.84"
288, "x, 91.23, y, 27.12"
289, "x, 91.23, y, 70.97"
290, "x, 125.55, y, 113.87"
291, "x, 125.55, y, 113.87"
292, "x, 125.55, y, 113.87"
293, "x, 125.55, y, 113.87"
294, "x, 125.55, y, 113.87"
295, "x, 125.55, y, 113.87"
296, "x, 125.55, y, 113.87"
297, "x, 125.55, y, 113.87"
298, "x, 125.55, y, 113.87"
299, "x, 125.55, y, 113.87"
300, "x, 126.34, y, 113.87"
