iteration,x-axis,y-axix,x-axis,y-axix
63, "x, 92.66, y, 3.79"
64, "x, 91.87, y, 4.78"
65, "x, 91.87, y, 4.78"
66, "x, 91.87, y, 4.78"
67, "x, 92.66, y, 30.63"
68, "x, 99.24, y, -75.34"
69, "x, 99.24, y, -143.55"
70, "x, 102.08, y, -147.10"
71, "x, 98.45, y, -142.56"
72, "x, 99.24, y, 57.72"
73, "x, 117.82, y, 57.72"
74, "x, 117.03, y, 58.71"
75, "x, 117.03, y, 58.71"
76, "x, 117.03, y, -146.94"
77, "x, 117.03, y, -146.94"
78, "x, 117.82, y, -31.05"
79, "x, 117.82, y, -31.05"
80, "x, 117.03, y, -146.94"
81, "x, 117.03, y, -146.94"
82, "x, 125.81, y, -157.90"
83, "x, 107.23, y, 25.00"
84, "x, 107.23, y, 25.00"
85, "x, 99.24, y, -152.34"
86, "x, 98.45, y, -151.35"
87, "x, 98.45, y, -63.53"
88, "x, 110.82, y, 60.34"
89, "x, 110.82, y, -160.30"
90, "x, 110.82, y, -160.30"
91, "x, 111.61, y, -161.29"
92, "x, 110.82, y, -160.30"
93, "x, 138.71, y, 83.71"
94, "x, 139.50, y, 82.72"
95, "x, 139.50, y, 60.95"
96, "x, 138.71, y, -33.23"
97, "x, 139.50, y, -79.03"
98, "x, 139.50, y, -79.03"
99, "x, 138.71, y, -14.84"
100, "x, 138.71, y, -56.51"
101, "x, 138.71, y, -70.71"
102, "x, 139.50, y, -134.92"
103, "x, 139.50, y, -134.92"
104, "x, 139.50, y, -31.05"
105, "x, 139.50, y, -31.05"
106, "x, 147.18, y, -157.52"
107, "x, 147.18, y, -157.52"
108, "x, 147.18, y, 16.51"
109, "x, 95.74, y, 27.10"
110, "x, 95.74, y, -146.94"
111, "x, 95.74, y, -146.94"
112, "x, 96.53, y, -147.92"
113, "x, 96.53, y, 72.24"
114, "x, 124.05, y, 73.23"
115, "x, 124.05, y, -155.81"
116, "x, 124.05, y, -146.94"
117, "x, 124.05, y, -146.94"
118, "x, 124.84, y, 90.32"
119, "x, 124.84, y, 90.32"
120, "x, 124.84, y, 90.32"
121, "x, 124.84, y, 90.32"
122, "x, 124.05, y, 91.31"
123, "x, 124.05, y, -36.43"
124, "x, 124.05, y, 27.10"
125, "x, 96.37, y, 27.10"
126, "x, 96.37, y, 27.10"
127, "x, 96.37, y, 27.10"
128, "x, 96.37, y, 27.10"
129, "x, 96.37, y, 27.10"
130, "x, 113.21, y, 27.10"
131, "x, 113.21, y, 27.10"
132, "x, 113.21, y, 27.10"
133, "x, 113.21, y, 27.10"
134, "x, 125.55, y, 27.10"
135, "x, 125.55, y, 27.10"
136, "x, 125.55, y, -0.62"
137, "x, 125.55, y, -33.23"
138, "x, 125.55, y, -33.23"
139, "x, 126.34, y, -34.21"
140, "x, 126.34, y, -12.90"
141, "x, 126.34, y, -147.92"
142, "x, 125.55, y, -97.10"
143, "x, 130.97, y, -162.58"
144, "x, 125.55, y, -155.81"
145, "x, 125.55, y, 22.42"
146, "x, 125.55, y, 22.42"
147, "x, 125.55, y, 22.42"
148, "x, 125.55, y, 22.42"
149, "x, 125.55, y, -146.94"
150, "x, 102.56, y, -146.94"
151, "x, 102.56, y, 67.90"
152, "x, 102.56, y, 67.90"
153, "x, 103.35, y, -54.05"
154, "x, 103.35, y, -147.92"
155, "x, 117.03, y, -146.94"
156, "x, 117.03, y, 83.71"
157, "x, 117.82, y, 82.72"
158, "x, 117.82, y, -147.92"
159, "x, 117.03, y, -142.56"
160, "x, 117.03, y, 20.02"
161, "x, 91.23, y, 20.02"
162, "x, 91.23, y, -146.94"
163, "x, 91.23, y, -146.94"
164, "x, 91.23, y, -146.94"
165, "x, 91.23, y, -146.94"
166, "x, 103.48, y, -146.94"
167, "x, 105.03, y, -157.74"
168, "x, 105.03, y, -157.74"
169, "x, 105.03, y, 0.16"
170, "x, 103.48, y, 82.84"
171, "x, 136.95, y, 82.84"
172, "x, 137.74, y, 62.50"
173, "x, 137.74, y, 62.50"
174, "x, 137.74, y, -147.92"
175, "x, 137.74, y, -147.92"
176, "x, 136.95, y, -146.94"
177, "x, 136.95, y, -46.29"
178, "x, 136.95, y, -81.77"
179, "x, 145.42, y, -40.64"
180, "x, 136.95, y, -30.06"
181, "x, 137.74, y, 21.43"
182, "x, 94.58, y, -142.56"
183, "x, 95.37, y, -143.55"
184, "x, 95.37, y, -143.55"
185, "x, 94.58, y, -81.77"
186, "x, 99.24, y, 32.82"
187, "x, 99.24, y, 11.59"
188, "x, 99.24, y, -118.14"
189, "x, 99.24, y, -147.92"
190, "x, 98.45, y, -142.56"
191, "x, 100.00, y, -142.56"
192, "x, 100.00, y, -142.56"
193, "x, 100.00, y, -142.56"
194, "x, 100.00, y, -113.06"
195, "x, 100.00, y, -113.06"
196, "x, 100.00, y, 88.06"
197, "x, 100.00, y, 88.06"
198, "x, 100.00, y, -97.10"
199, "x, 100.00, y, -97.10"
200, "x, 100.79, y, -98.08"
201, "x, 100.79, y, -98.08"
202, "x, 95.94, y, 23.79"
204, "x, 103.27, y, 14.62"
205, "x, 95.15, y, -146.94"
206, "x, 95.15, y, -146.94"
208, "x, 126.34, y, 74.66"
209, "x, 126.34, y, -147.92"
210, "x, 126.34, y, -143.55"
211, "x, 126.34, y, -147.92"
212, "x, 125.55, y, -146.94"
213, "x, 93.08, y, -146.94"
214, "x, 93.08, y, -146.94"
215, "x, 93.08, y, -142.56"
216, "x, 93.08, y, -146.94"
217, "x, 93.08, y, -30.06"
218, "x, 100.00, y, 24.78"
219, "x, 100.00, y, -101.03"
220, "x, 100.00, y, -101.03"
221, "x, 100.00, y, -101.03"
222, "x, 100.00, y, -146.94"
223, "x, 118.37, y, -146.94"
224, "x, 119.16, y, 1.11"
225, "x, 119.16, y, -47.28"
226, "x, 119.16, y, -147.92"
227, "x, 120.65, y, -149.78"
228, "x, 129.35, y, -136.77"
229, "x, 127.08, y, -133.93"
230, "x, 127.87, y, -165.83"
231, "x, 127.08, y, -164.84"
232, "x, 127.08, y, 82.84"
233, "x, 127.08, y, 10.02"
234, "x, 127.87, y, -40.67"
235, "x, 127.87, y, -40.67"
236, "x, 127.87, y, -40.67"
237, "x, 127.08, y, 90.97"
238, "x, 127.08, y, 90.97"
239, "x, 135.21, y, 80.81"
240, "x, 127.87, y, 89.98"
241, "x, 127.08, y, 90.97"
242, "x, 127.08, y, 90.97"
243, "x, 99.21, y, 90.97"
244, "x, 99.21, y, 40.16"
245, "x, 100.00, y, 39.17"
246, "x, 99.21, y, 40.16"
247, "x, 99.21, y, 40.16"
248, "x, 99.21, y, 81.94"
249, "x, 99.21, y, 81.94"
250, "x, 100.00, y, -147.92"
251, "x, 100.00, y, -147.92"
253, "x, 100.00, y, -147.92"
254, "x, 93.87, y, 21.43"
255, "x, 93.08, y, -6.19"
256, "x, 93.08, y, -39.68"
257, "x, 93.08, y, -63.53"
258, "x, 93.08, y, -125.46"
259, "x, 98.52, y, 1.11"
260, "x, 98.52, y, 1.11"
261, "x, 98.52, y, 9.03"
262, "x, 97.73, y, -36.43"
263, "x, 106.19, y, -47.02"
264, "x, 100.82, y, -36.43"
265, "x, 100.82, y, -36.43"
266, "x, 100.82, y, -146.94"
267, "x, 100.82, y, -146.94"
268, "x, 100.82, y, -146.94"
269, "x, 128.65, y, 38.08"
270, "x, 128.65, y, 38.08"
271, "x, 127.82, y, -96.07"
272, "x, 128.65, y, -97.10"
273, "x, 129.44, y, -147.92"
274, "x, 129.44, y, -147.92"
275, "x, 128.65, y, -129.68"
276, "x, 128.65, y, -129.68"
277, "x, 128.65, y, -138.23"
278, "x, 128.65, y, -138.23"
279, "x, 128.65, y, 90.97"
280, "x, 100.00, y, 90.97"
281, "x, 100.00, y, -155.81"
282, "x, 100.00, y, -146.94"
283, "x, 100.00, y, -146.94"
284, "x, 125.55, y, 35.97"
285, "x, 125.55, y, 35.97"
286, "x, 125.55, y, 35.97"
287, "x, 132.00, y, 27.90"
288, "x, 126.34, y, 30.63"
289, "x, 125.55, y, 80.00"
290, "x, 142.32, y, 51.77"
291, "x, 142.32, y, 29.38"
292, "x, 142.32, y, 17.58"
293, "x, 142.32, y, 2.10"
294, "x, 143.11, y, 87.66"
295, "x, 143.11, y, 87.66"
296, "x, 143.11, y, -94.19"
297, "x, 143.11, y, -130.66"
298, "x, 143.11, y, -50.64"
299, "x, 142.32, y, -93.21"
300, "x, 91.23, y, -0.62"
