iteration,x-axis,y-axix,x-axis,y-axix
79, "x, 86.45, y, 195.32"
80, "x, -78.06, y, 195.32"
81, "x, -78.06, y, 195.32"
82, "x, 15.44, y, 195.32"
83, "x, 15.44, y, 195.32"
84, "x, -78.06, y, 195.32"
85, "x, -78.06, y, 195.32"
86, "x, -78.06, y, 195.32"
87, "x, 68.26, y, 195.32"
88, "x, 74.45, y, 187.58"
89, "x, -75.40, y, 187.58"
90, "x, -75.40, y, 187.58"
91, "x, -5.14, y, 187.58"
92, "x, 93.95, y, 187.58"
93, "x, -82.56, y, 187.58"
94, "x, -82.56, y, 187.58"
95, "x, -82.56, y, 187.58"
96, "x, -82.56, y, 187.58"
97, "x, 112.65, y, 187.58"
98, "x, 112.65, y, 187.58"
99, "x, 95.23, y, 187.58"
101, "x, -34.19, y, 209.37"
102, "x, -34.19, y, 209.37"
103, "x, 16.37, y, 209.37"
104, "x, -16.97, y, 209.37"
105, "x, -28.32, y, 209.37"
106, "x, -78.90, y, 209.37"
107, "x, -78.90, y, 209.37"
108, "x, 16.37, y, 209.37"
109, "x, 4.19, y, 209.37"
110, "x, -89.31, y, 209.37"
111, "x, -89.31, y, 209.37"
112, "x, 73.40, y, 180.02"
113, "x, -88.90, y, 208.87"
114, "x, -88.90, y, 208.87"
115, "x, -88.90, y, 208.87"
116, "x, -88.90, y, 208.87"
117, "x, 87.23, y, 208.87"
118, "x, 87.23, y, 208.87"
119, "x, -96.00, y, 208.87"
120, "x, -88.90, y, 208.87"
122, "x, 101.69, y, 208.87"
123, "x, 101.69, y, 208.87"
124, "x, 131.63, y, 171.45"
125, "x, 103.63, y, 206.45"
126, "x, 103.63, y, 206.45"
127, "x, 1.44, y, 206.45"
128, "x, 52.26, y, 206.45"
129, "x, 52.26, y, 206.45"
130, "x, 52.26, y, 206.45"
131, "x, 52.26, y, 206.45"
132, "x, 52.26, y, 206.45"
133, "x, 93.76, y, 206.45"
134, "x, 93.76, y, 206.45"
135, "x, 93.76, y, 206.45"
136, "x, 86.32, y, 163.87"
137, "x, -32.39, y, 203.39"
138, "x, -32.39, y, 203.39"
139, "x, 54.71, y, 203.39"
140, "x, 32.53, y, 203.39"
141, "x, 6.45, y, 203.39"
142, "x, -20.64, y, 203.39"
143, "x, -20.64, y, 203.39"
144, "x, 23.50, y, 203.39"
145, "x, -84.52, y, 203.39"
146, "x, -44.64, y, 203.39"
147, "x, -91.61, y, 203.39"
148, "x, -49.94, y, 151.29"
149, "x, 55.61, y, 197.58"
150, "x, 55.61, y, 197.58"
151, "x, 55.61, y, 197.58"
152, "x, 55.61, y, 197.58"
153, "x, -79.87, y, 197.58"
154, "x, -79.87, y, 197.58"
155, "x, 92.00, y, 197.58"
156, "x, 92.00, y, 197.58"
157, "x, -4.77, y, 197.58"
158, "x, -79.87, y, 197.58"
160, "x, 104.65, y, 197.58"
161, "x, 106.45, y, 195.32"
162, "x, -74.56, y, 195.32"
163, "x, 55.50, y, 195.32"
164, "x, 38.98, y, 195.32"
165, "x, -78.06, y, 195.32"
166, "x, -78.06, y, 195.32"
167, "x, -78.06, y, 195.32"
168, "x, -78.06, y, 195.32"
169, "x, -78.06, y, 195.32"
170, "x, -74.56, y, 195.32"
171, "x, -85.16, y, 195.32"
172, "x, -49.94, y, 151.29"
173, "x, 38.50, y, 198.65"
174, "x, 114.27, y, 184.68"
175, "x, 114.27, y, 184.68"
176, "x, 98.79, y, 184.68"
177, "x, 98.79, y, 184.68"
178, "x, -69.55, y, 184.68"
179, "x, -69.55, y, 184.68"
180, "x, 40.77, y, 184.68"
181, "x, 24.52, y, 167.74"
182, "x, -3.87, y, 167.74"
183, "x, 37.50, y, 167.74"
184, "x, 42.19, y, 161.87"
185, "x, 53.15, y, 200.67"
186, "x, -78.84, y, 200.67"
187, "x, -78.84, y, 200.67"
188, "x, -78.84, y, 200.67"
189, "x, -12.39, y, 178.39"
190, "x, 80.08, y, 178.39"
191, "x, 63.10, y, 178.39"
192, "x, -40.69, y, 178.39"
193, "x, -64.52, y, 178.39"
194, "x, -61.02, y, 178.39"
195, "x, -61.02, y, 178.39"
196, "x, -61.02, y, 178.39"
197, "x, -73.61, y, 194.13"
198, "x, -50.02, y, 194.13"
199, "x, -50.02, y, 194.13"
200, "x, 110.89, y, 194.13"
201, "x, 110.89, y, 194.13"
202, "x, -37.24, y, 194.13"
203, "x, -77.11, y, 194.13"
204, "x, -77.11, y, 194.13"
205, "x, -77.11, y, 194.13"
206, "x, 60.26, y, 194.13"
207, "x, 60.26, y, 194.13"
208, "x, 60.26, y, 194.13"
209, "x, -71.87, y, 187.58"
210, "x, -71.87, y, 187.58"
211, "x, 106.19, y, 187.58"
212, "x, -71.87, y, 187.58"
213, "x, -68.37, y, 187.58"
214, "x, -71.87, y, 187.58"
215, "x, -71.87, y, 187.58"
216, "x, 42.97, y, 187.58"
217, "x, 42.97, y, 187.58"
218, "x, -68.37, y, 187.58"
219, "x, -71.87, y, 187.58"
220, "x, 21.63, y, 187.58"
221, "x, 60.26, y, 194.13"
222, "x, -40.39, y, 194.13"
223, "x, -40.39, y, 194.13"
224, "x, -40.39, y, 194.13"
225, "x, -77.11, y, 194.13"
226, "x, -77.11, y, 194.13"
227, "x, -77.11, y, 194.13"
228, "x, 42.11, y, 194.13"
229, "x, 3.40, y, 194.13"
230, "x, -77.11, y, 194.13"
231, "x, -77.11, y, 194.13"
232, "x, -66.71, y, 194.13"
233, "x, -67.66, y, 195.32"
234, "x, -92.39, y, 195.32"
235, "x, -92.39, y, 195.32"
236, "x, 105.76, y, 195.32"
237, "x, 47.50, y, 195.32"
238, "x, 7.74, y, 195.32"
239, "x, 7.74, y, 195.32"
240, "x, 7.74, y, 195.32"
241, "x, 112.26, y, 195.32"
242, "x, 112.26, y, 195.32"
243, "x, 112.26, y, 195.32"
244, "x, 112.26, y, 195.32"
245, "x, -89.68, y, 196.47"
246, "x, 67.34, y, 196.47"
247, "x, 69.03, y, 196.47"
248, "x, 70.69, y, 196.47"
249, "x, 70.69, y, 196.47"
250, "x, 100.00, y, 159.84"
251, "x, 100.00, y, 159.84"
252, "x, 133.42, y, 159.84"
254, "x, -49.68, y, 159.84"
255, "x, -49.68, y, 159.84"
256, "x, -49.68, y, 159.84"
257, "x, -79.87, y, 197.58"
258, "x, 55.61, y, 197.58"
260, "x, 5.94, y, 197.58"
261, "x, -13.14, y, 197.58"
262, "x, -62.69, y, 197.58"
263, "x, 39.35, y, 197.58"
264, "x, 39.35, y, 197.58"
265, "x, 45.69, y, 197.58"
266, "x, 8.53, y, 197.58"
267, "x, 8.53, y, 197.58"
268, "x, 70.24, y, 153.49"
269, "x, 70.24, y, 153.49"
270, "x, -44.60, y, 153.49"
271, "x, -44.60, y, 153.49"
272, "x, -44.60, y, 153.49"
273, "x, 103.42, y, 153.49"
274, "x, -4.73, y, 153.49"
275, "x, -4.73, y, 153.49"
276, "x, -44.60, y, 153.49"
277, "x, -44.60, y, 153.49"
278, "x, -30.79, y, 153.49"
279, "x, -30.79, y, 153.49"
280, "x, -35.87, y, 151.29"
281, "x, -71.10, y, 195.32"
282, "x, 112.26, y, 195.32"
283, "x, 112.26, y, 195.32"
284, "x, -85.16, y, 195.32"
285, "x, -78.06, y, 195.32"
286, "x, -78.06, y, 195.32"
287, "x, -78.06, y, 195.32"
288, "x, 68.26, y, 195.32"
289, "x, 68.26, y, 195.32"
290, "x, 68.26, y, 195.32"
291, "x, 68.26, y, 195.32"
292, "x, 94.82, y, 157.76"
293, "x, 98.45, y, 201.61"
294, "x, 75.87, y, 201.61"
295, "x, 57.95, y, 201.61"
296, "x, 48.52, y, 201.61"
297, "x, 36.13, y, 201.61"
298, "x, 105.37, y, 201.61"
299, "x, 105.37, y, 201.61"
300, "x, -40.11, y, 201.61"
