iteration,x-axis,y-axix,x-axis,y-axix
129, "x, 105.56, y, 124.98"
130, "x, 105.56, y, 102.80"
131, "x, 105.56, y, 124.98"
132, "x, 105.56, y, 124.98"
133, "x, 105.56, y, 127.42"
134, "x, 105.56, y, 124.98"
135, "x, 105.56, y, 54.42"
136, "x, 98.98, y, 133.21"
137, "x, 123.81, y, 102.18"
138, "x, 104.39, y, 126.45"
139, "x, 104.39, y, 126.45"
140, "x, 104.39, y, 61.15"
141, "x, 104.39, y, 126.45"
142, "x, 104.39, y, 128.89"
143, "x, 104.39, y, 126.45"
144, "x, 115.08, y, 126.45"
145, "x, 104.39, y, 74.52"
146, "x, 104.39, y, 126.45"
147, "x, 104.39, y, 126.45"
148, "x, 101.05, y, 130.62"
149, "x, 123.74, y, 103.85"
150, "x, 102.13, y, 111.21"
151, "x, 102.13, y, 131.71"
152, "x, 102.13, y, 129.27"
153, "x, 112.82, y, 129.27"
154, "x, 104.13, y, 129.27"
155, "x, 102.13, y, 129.27"
156, "x, 102.13, y, 129.27"
157, "x, 102.13, y, 129.27"
158, "x, 102.13, y, 129.27"
159, "x, 125.44, y, 102.58"
160, "x, 125.44, y, 100.14"
161, "x, 125.44, y, 100.14"
162, "x, 94.39, y, 138.95"
163, "x, 93.34, y, 138.95"
164, "x, 94.39, y, 138.95"
165, "x, 98.26, y, 138.95"
166, "x, 94.39, y, 138.95"
167, "x, 94.39, y, 138.95"
168, "x, 94.39, y, 138.95"
169, "x, 94.39, y, 138.95"
170, "x, 106.24, y, 138.95"
171, "x, 94.39, y, 82.18"
172, "x, 88.15, y, 146.75"
173, "x, 88.15, y, 146.75"
174, "x, 96.13, y, 136.77"
175, "x, 112.06, y, 136.77"
176, "x, 96.13, y, 101.47"
177, "x, 95.08, y, 136.77"
178, "x, 96.13, y, 136.77"
179, "x, 96.13, y, 136.77"
180, "x, 96.13, y, 125.18"
181, "x, 96.13, y, 136.77"
182, "x, 96.13, y, 136.77"
183, "x, 96.13, y, 136.77"
184, "x, 96.13, y, 136.77"
185, "x, 85.44, y, 150.14"
186, "x, 97.82, y, 150.14"
187, "x, 91.05, y, 150.14"
188, "x, 85.44, y, 150.14"
189, "x, 85.44, y, 150.14"
190, "x, 85.44, y, 150.14"
191, "x, 85.44, y, 150.14"
192, "x, 85.44, y, 150.14"
193, "x, 85.44, y, 150.14"
194, "x, 85.44, y, 150.14"
195, "x, 94.15, y, 150.14"
196, "x, 96.13, y, 136.77"
197, "x, 125.44, y, 100.14"
198, "x, 125.44, y, 100.14"
199, "x, 125.44, y, 80.00"
200, "x, 140.65, y, 80.00"
201, "x, 125.44, y, 33.39"
202, "x, 124.39, y, 33.39"
203, "x, 125.44, y, 100.14"
204, "x, 125.44, y, 100.14"
205, "x, 124.39, y, 100.14"
206, "x, 125.44, y, 41.19"
207, "x, 122.21, y, 104.17"
208, "x, 92.77, y, 140.97"
209, "x, 92.77, y, 140.97"
210, "x, 92.77, y, 140.97"
211, "x, 92.77, y, 85.34"
212, "x, 92.77, y, 140.97"
213, "x, 92.77, y, 140.97"
214, "x, 92.77, y, 140.97"
215, "x, 91.73, y, 140.97"
216, "x, 91.73, y, 116.79"
217, "x, 92.77, y, 140.97"
218, "x, 92.77, y, 140.97"
219, "x, 91.73, y, 140.97"
220, "x, 103.31, y, 141.92"
221, "x, 97.63, y, 132.56"
222, "x, 90.97, y, 132.56"
223, "x, 92.02, y, 141.92"
224, "x, 92.02, y, 141.92"
225, "x, 92.02, y, 141.92"
226, "x, 92.02, y, 141.92"
227, "x, 92.02, y, 141.92"
228, "x, 92.02, y, 141.92"
229, "x, 92.02, y, 141.92"
230, "x, 107.50, y, 141.92"
231, "x, 116.15, y, 111.75"
232, "x, 116.15, y, 111.75"
233, "x, 115.10, y, 111.75"
234, "x, 103.24, y, 127.88"
235, "x, 103.24, y, 127.88"
236, "x, 103.24, y, 127.88"
237, "x, 103.24, y, 78.61"
238, "x, 103.24, y, 127.88"
239, "x, 103.24, y, 127.88"
240, "x, 103.24, y, 127.88"
241, "x, 103.24, y, 85.97"
242, "x, 102.19, y, 127.88"
243, "x, 113.31, y, 115.30"
244, "x, 113.31, y, 115.30"
245, "x, 113.31, y, 115.30"
246, "x, 109.29, y, 100.18"
247, "x, 109.29, y, 85.02"
248, "x, 109.29, y, 120.32"
249, "x, 109.29, y, 120.32"
250, "x, 108.24, y, 120.32"
251, "x, 113.16, y, 120.32"
252, "x, 109.29, y, 120.32"
253, "x, 109.29, y, 120.32"
254, "x, 121.15, y, 120.32"
255, "x, 118.06, y, 115.30"
256, "x, 101.94, y, 146.75"
257, "x, 88.15, y, 146.75"
258, "x, 111.94, y, 117.02"
259, "x, 111.94, y, 117.02"
260, "x, 110.89, y, 117.02"
261, "x, 111.94, y, 117.02"
262, "x, 111.94, y, 57.04"
263, "x, 111.94, y, 117.02"
264, "x, 111.94, y, 117.02"
265, "x, 111.94, y, 117.02"
266, "x, 111.94, y, 117.02"
267, "x, 111.94, y, 73.55"
268, "x, 88.15, y, 146.75"
269, "x, 87.10, y, 146.75"
270, "x, 88.15, y, 146.75"
271, "x, 88.15, y, 146.75"
272, "x, 88.15, y, 146.75"
273, "x, 88.15, y, 146.75"
274, "x, 88.15, y, 146.75"
275, "x, 87.10, y, 146.75"
276, "x, 88.15, y, 146.75"
277, "x, 88.15, y, 146.75"
278, "x, 87.10, y, 146.75"
279, "x, 112.26, y, 115.30"
280, "x, 112.26, y, 115.30"
281, "x, 127.10, y, 115.30"
282, "x, 109.29, y, 120.32"
283, "x, 109.29, y, 120.32"
284, "x, 109.29, y, 120.32"
285, "x, 109.29, y, 120.32"
286, "x, 125.23, y, 120.32"
287, "x, 109.29, y, 53.57"
288, "x, 119.98, y, 120.32"
289, "x, 111.29, y, 120.32"
290, "x, 109.29, y, 120.32"
291, "x, 106.77, y, 123.47"
292, "x, 106.77, y, 64.52"
293, "x, 87.61, y, 88.47"
294, "x, 114.71, y, 113.55"
295, "x, 114.71, y, 113.55"
296, "x, 113.66, y, 113.55"
297, "x, 114.71, y, 74.86"
298, "x, 114.71, y, 113.55"
299, "x, 114.71, y, 113.55"
300, "x, 113.66, y, 113.55"
