iteration,x-axis,y-axix,x-axis,y-axix
230, "x, 89.95, y, 73.06"
231, "x, 89.95, y, 89.19"
232, "x, 89.95, y, 73.06"
233, "x, 86.13, y, 68.29"
234, "x, 89.95, y, 73.06"
235, "x, 89.95, y, 73.06"
236, "x, 89.95, y, 73.06"
237, "x, 89.95, y, 73.06"
238, "x, 89.95, y, 73.06"
239, "x, 89.95, y, 73.06"
240, "x, 89.95, y, 73.06"
241, "x, 80.65, y, 47.24"
242, "x, 89.95, y, 73.06"
243, "x, 89.95, y, 73.06"
244, "x, 89.95, y, 73.06"
245, "x, 88.39, y, 73.06"
246, "x, 89.95, y, 73.06"
247, "x, 89.95, y, 73.06"
248, "x, 89.95, y, 73.06"
249, "x, 66.97, y, 44.33"
250, "x, 89.95, y, 73.06"
251, "x, 89.95, y, 94.52"
252, "x, 89.95, y, 73.06"
253, "x, 75.95, y, 51.77"
254, "x, 77.35, y, 88.39"
255, "x, 89.95, y, 73.06"
256, "x, 89.95, y, 73.06"
257, "x, 89.95, y, 73.06"
258, "x, 102.58, y, 73.06"
259, "x, 113.55, y, 73.06"
260, "x, 121.89, y, 73.06"
261, "x, 89.95, y, 73.06"
262, "x, 89.95, y, 73.06"
263, "x, 88.39, y, 102.28"
264, "x, 118.58, y, 84.78"
265, "x, 89.95, y, 73.06"
266, "x, 89.95, y, 73.06"
267, "x, 89.95, y, 73.06"
268, "x, 89.95, y, 73.06"
269, "x, 89.95, y, 73.06"
270, "x, 89.95, y, 73.06"
271, "x, 89.95, y, 73.06"
272, "x, 89.95, y, 73.06"
273, "x, 89.95, y, 73.06"
274, "x, 89.95, y, 73.06"
275, "x, 89.95, y, 78.33"
276, "x, 68.66, y, 46.45"
277, "x, 89.95, y, 73.06"
278, "x, 89.95, y, 73.06"
279, "x, 89.95, y, 73.06"
280, "x, 89.95, y, 73.06"
281, "x, 100.00, y, 86.29"
282, "x, 89.95, y, 73.06"
283, "x, 89.95, y, 73.06"
284, "x, 89.95, y, 73.06"
285, "x, 89.95, y, 73.06"
286, "x, 88.39, y, 73.06"
287, "x, 92.98, y, 78.33"
288, "x, 73.74, y, 58.06"
289, "x, 89.95, y, 73.06"
290, "x, 89.95, y, 73.06"
291, "x, 89.95, y, 73.06"
292, "x, 102.58, y, 73.06"
293, "x, 112.60, y, 73.06"
294, "x, 121.29, y, 73.06"
295, "x, 89.95, y, 73.06"
296, "x, 89.95, y, 73.06"
297, "x, 88.39, y, 73.06"
298, "x, 120.00, y, 109.35"
299, "x, 94.45, y, 76.61"
300, "x, 89.95, y, 73.06"
