iteration,x-axis,y-axix,x-axis,y-axix
146, "x, 105.42, y, 149.98"
147, "x, 104.26, y, 149.98"
148, "x, 104.26, y, 149.98"
149, "x, 104.26, y, 149.98"
151, "x, 104.26, y, 149.98"
152, "x, 104.26, y, 149.98"
153, "x, 104.26, y, 265.00"
154, "x, 88.00, y, 265.00"
155, "x, 74.45, y, 119.84"
157, "x, 81.63, y, 119.84"
158, "x, 81.63, y, 119.84"
159, "x, 91.44, y, 265.00"
160, "x, 91.44, y, 128.39"
161, "x, 91.44, y, 128.39"
162, "x, 91.44, y, 128.39"
163, "x, 91.44, y, 128.39"
164, "x, 102.97, y, 128.39"
165, "x, 105.95, y, 128.39"
166, "x, 71.35, y, 128.39"
167, "x, 71.35, y, 128.39"
168, "x, 71.35, y, 128.39"
169, "x, 71.35, y, 257.10"
170, "x, 71.35, y, 257.10"
171, "x, 71.35, y, 257.10"
172, "x, 71.35, y, 257.10"
173, "x, 71.35, y, 257.10"
174, "x, 71.35, y, 273.06"
175, "x, 101.55, y, 124.03"
176, "x, 101.55, y, 277.16"
177, "x, 101.55, y, 277.16"
178, "x, 101.55, y, 277.16"
179, "x, 101.55, y, 277.16"
180, "x, 109.50, y, 174.84"
181, "x, 109.50, y, 174.84"
182, "x, 109.50, y, 174.84"
183, "x, 100.00, y, 174.84"
184, "x, 102.27, y, 174.84"
185, "x, 102.27, y, 227.10"
186, "x, 80.26, y, 227.10"
187, "x, 80.26, y, 227.10"
188, "x, 80.26, y, 227.10"
189, "x, 80.26, y, 227.10"
190, "x, 80.26, y, 227.10"
191, "x, 89.18, y, 110.06"
192, "x, 89.18, y, 110.06"
193, "x, 78.85, y, 110.06"
194, "x, 75.68, y, 117.50"
195, "x, 81.63, y, 277.16"
196, "x, 94.58, y, 119.84"
197, "x, 94.58, y, 119.84"
198, "x, 94.58, y, 119.84"
199, "x, 94.58, y, 119.84"
200, "x, 94.58, y, 119.84"
201, "x, 105.95, y, 119.84"
202, "x, 93.56, y, 119.84"
203, "x, 100.00, y, 119.84"
204, "x, 100.00, y, 119.84"
205, "x, 100.00, y, 119.84"
206, "x, 104.26, y, 119.84"
207, "x, 104.26, y, 119.84"
208, "x, 104.26, y, 119.84"
209, "x, 104.26, y, 277.16"
210, "x, 104.26, y, 277.16"
211, "x, 109.05, y, 216.51"
212, "x, 96.77, y, 218.45"
213, "x, 98.32, y, 216.51"
214, "x, 98.32, y, 216.51"
215, "x, 108.77, y, 234.35"
216, "x, 108.77, y, 234.35"
217, "x, 108.77, y, 234.35"
218, "x, 108.77, y, 234.35"
219, "x, 102.27, y, 234.35"
220, "x, 105.95, y, 234.35"
221, "x, 105.95, y, 99.66"
222, "x, 105.95, y, 277.16"
223, "x, 105.95, y, 277.16"
224, "x, 105.95, y, 277.16"
225, "x, 105.95, y, 277.16"
226, "x, 77.42, y, 130.62"
227, "x, 77.42, y, 277.16"
228, "x, 77.42, y, 277.16"
229, "x, 77.42, y, 234.35"
230, "x, 78.85, y, 234.35"
231, "x, 94.58, y, 166.19"
232, "x, 94.58, y, 166.19"
233, "x, 94.58, y, 277.16"
234, "x, 94.58, y, 277.16"
235, "x, 94.58, y, 269.01"
236, "x, 109.05, y, 269.01"
237, "x, 109.05, y, 82.10"
238, "x, 96.52, y, 82.10"
239, "x, 100.79, y, 82.10"
240, "x, 100.79, y, 277.16"
241, "x, 100.79, y, 245.54"
242, "x, 100.79, y, 245.54"
243, "x, 100.79, y, 245.54"
244, "x, 100.79, y, 245.54"
245, "x, 100.79, y, 245.54"
246, "x, 100.79, y, 245.54"
247, "x, 84.27, y, 113.85"
248, "x, 82.97, y, 113.85"
249, "x, 85.24, y, 115.79"
250, "x, 82.73, y, 115.79"
251, "x, 84.27, y, 113.85"
252, "x, 82.97, y, 113.85"
253, "x, 82.97, y, 277.16"
254, "x, 82.97, y, 277.16"
255, "x, 82.97, y, 277.16"
256, "x, 97.44, y, 277.16"
257, "x, 104.85, y, 126.19"
258, "x, 104.85, y, 126.19"
259, "x, 104.85, y, 126.19"
260, "x, 104.85, y, 277.16"
261, "x, 104.26, y, 277.16"
262, "x, 104.26, y, 277.16"
263, "x, 104.26, y, 277.16"
264, "x, 104.26, y, 277.16"
265, "x, 104.26, y, 277.16"
266, "x, 106.45, y, 160.62"
267, "x, 103.48, y, 164.33"
268, "x, 103.48, y, 280.87"
269, "x, 106.45, y, 277.16"
270, "x, 106.45, y, 277.16"
271, "x, 109.05, y, 202.96"
272, "x, 109.05, y, 202.96"
273, "x, 109.05, y, 202.96"
274, "x, 109.05, y, 202.96"
275, "x, 109.05, y, 202.96"
276, "x, 109.05, y, 257.10"
277, "x, 109.05, y, 257.10"
278, "x, 109.05, y, 257.10"
279, "x, 109.05, y, 257.10"
280, "x, 109.05, y, 257.10"
282, "x, 94.58, y, 257.10"
283, "x, 94.58, y, 257.10"
284, "x, 85.55, y, 257.10"
285, "x, 89.18, y, 257.10"
286, "x, 89.18, y, 257.10"
287, "x, 104.26, y, 163.39"
288, "x, 104.26, y, 163.39"
289, "x, 104.26, y, 163.39"
290, "x, 104.26, y, 163.39"
291, "x, 104.26, y, 163.39"
292, "x, 104.26, y, 163.39"
293, "x, 98.32, y, 163.39"
294, "x, 102.27, y, 163.39"
295, "x, 102.27, y, 163.39"
296, "x, 102.27, y, 163.39"
297, "x, 102.27, y, 265.00"
298, "x, 102.27, y, 265.00"
299, "x, 102.27, y, 265.00"
300, "x, 102.27, y, 265.00"
