iteration,x-axis,y-axix,x-axis,y-axix
124, "x, 84.27, y, 75.34"
125, "x, 84.27, y, 86.77"
126, "x, 84.27, y, 155.18"
127, "x, 84.27, y, 155.18"
128, "x, 84.27, y, 155.18"
129, "x, 84.27, y, 155.18"
130, "x, 84.27, y, 104.37"
131, "x, 97.44, y, 171.63"
132, "x, 105.42, y, 181.61"
133, "x, 105.42, y, 181.61"
134, "x, 105.42, y, 181.61"
135, "x, 105.42, y, 79.33"
136, "x, 105.42, y, 209.74"
137, "x, 105.42, y, 139.68"
138, "x, 105.42, y, 139.68"
139, "x, 105.42, y, 181.61"
140, "x, 104.26, y, 180.16"
141, "x, 104.26, y, 98.85"
142, "x, 104.26, y, 98.85"
143, "x, 104.26, y, 98.85"
144, "x, 104.26, y, 180.16"
145, "x, 104.26, y, 180.16"
146, "x, 104.26, y, 180.16"
147, "x, 104.26, y, 133.71"
148, "x, 74.45, y, 78.13"
149, "x, 74.45, y, 78.13"
150, "x, 81.63, y, 151.87"
151, "x, 81.63, y, 151.87"
152, "x, 91.44, y, 69.29"
153, "x, 91.44, y, 164.13"
154, "x, 91.44, y, 164.13"
155, "x, 91.44, y, 164.13"
156, "x, 91.44, y, 164.13"
157, "x, 102.97, y, 178.55"
158, "x, 105.95, y, 182.28"
159, "x, 71.35, y, 139.03"
160, "x, 71.35, y, 139.03"
161, "x, 71.35, y, 127.58"
162, "x, 71.35, y, 127.58"
163, "x, 71.35, y, 127.58"
164, "x, 71.35, y, 154.25"
165, "x, 71.35, y, 154.25"
166, "x, 71.35, y, 139.03"
167, "x, 71.35, y, 139.03"
168, "x, 71.35, y, 139.03"
169, "x, 71.35, y, 50.97"
170, "x, 71.35, y, 139.03"
171, "x, 71.35, y, 139.03"
172, "x, 109.50, y, 135.91"
173, "x, 109.50, y, 135.91"
174, "x, 109.50, y, 135.91"
175, "x, 109.50, y, 135.91"
176, "x, 102.27, y, 122.68"
177, "x, 102.27, y, 177.68"
178, "x, 80.26, y, 150.16"
179, "x, 80.26, y, 150.16"
180, "x, 80.26, y, 150.16"
181, "x, 80.26, y, 54.33"
182, "x, 89.18, y, 161.31"
183, "x, 89.18, y, 161.31"
184, "x, 78.85, y, 148.41"
185, "x, 81.63, y, 151.87"
186, "x, 75.68, y, 151.87"
187, "x, 94.58, y, 121.61"
188, "x, 94.58, y, 168.06"
189, "x, 94.58, y, 168.06"
190, "x, 94.58, y, 168.06"
191, "x, 94.58, y, 168.06"
192, "x, 105.95, y, 182.28"
193, "x, 93.56, y, 166.79"
194, "x, 100.00, y, 98.06"
195, "x, 100.00, y, 98.06"
196, "x, 100.00, y, 98.06"
197, "x, 104.26, y, 103.39"
198, "x, 104.26, y, 103.39"
199, "x, 104.26, y, 103.39"
200, "x, 104.26, y, 103.39"
201, "x, 104.26, y, 103.39"
202, "x, 109.05, y, 186.15"
203, "x, 98.32, y, 172.74"
204, "x, 96.77, y, 142.80"
205, "x, 98.32, y, 142.80"
206, "x, 98.32, y, 142.80"
207, "x, 108.77, y, 201.03"
208, "x, 108.77, y, 201.03"
209, "x, 108.77, y, 101.67"
210, "x, 102.27, y, 177.68"
211, "x, 105.95, y, 182.28"
212, "x, 105.95, y, 182.28"
213, "x, 105.95, y, 182.28"
214, "x, 105.95, y, 182.28"
215, "x, 105.95, y, 142.66"
216, "x, 105.95, y, 182.28"
217, "x, 77.42, y, 146.61"
218, "x, 77.42, y, 140.81"
219, "x, 77.42, y, 140.81"
220, "x, 77.42, y, 146.61"
221, "x, 78.85, y, 55.67"
222, "x, 94.58, y, 75.32"
223, "x, 94.58, y, 75.32"
224, "x, 94.58, y, 75.32"
225, "x, 94.58, y, 75.32"
226, "x, 94.58, y, 168.06"
227, "x, 109.05, y, 119.54"
228, "x, 109.05, y, 119.54"
229, "x, 100.79, y, 109.21"
230, "x, 100.79, y, 109.21"
231, "x, 100.79, y, 203.95"
232, "x, 100.79, y, 203.95"
233, "x, 100.79, y, 145.89"
234, "x, 100.79, y, 175.83"
235, "x, 100.79, y, 175.83"
236, "x, 100.79, y, 175.83"
237, "x, 84.27, y, 155.18"
238, "x, 82.97, y, 73.71"
239, "x, 85.24, y, 158.33"
240, "x, 82.73, y, 155.18"
241, "x, 84.27, y, 183.31"
242, "x, 82.97, y, 142.10"
243, "x, 82.97, y, 142.10"
244, "x, 82.97, y, 156.51"
245, "x, 82.97, y, 153.55"
246, "x, 82.97, y, 153.55"
247, "x, 104.85, y, 180.91"
248, "x, 104.85, y, 180.91"
249, "x, 104.85, y, 98.17"
250, "x, 104.85, y, 98.17"
251, "x, 104.26, y, 97.42"
252, "x, 104.26, y, 157.90"
253, "x, 104.26, y, 135.95"
254, "x, 104.26, y, 135.95"
255, "x, 104.26, y, 152.74"
256, "x, 106.45, y, 182.90"
257, "x, 103.48, y, 182.90"
258, "x, 106.45, y, 182.90"
259, "x, 106.45, y, 182.90"
260, "x, 106.45, y, 109.35"
261, "x, 109.05, y, 112.60"
262, "x, 109.05, y, 112.60"
263, "x, 109.05, y, 112.60"
264, "x, 109.05, y, 163.89"
265, "x, 109.05, y, 210.99"
266, "x, 109.05, y, 141.94"
267, "x, 109.05, y, 186.15"
268, "x, 109.05, y, 186.15"
269, "x, 109.05, y, 186.15"
270, "x, 109.05, y, 186.15"
271, "x, 94.58, y, 168.06"
272, "x, 94.58, y, 156.61"
273, "x, 94.58, y, 171.03"
274, "x, 89.18, y, 164.27"
275, "x, 89.18, y, 164.27"
276, "x, 104.26, y, 183.12"
277, "x, 104.26, y, 183.12"
278, "x, 104.26, y, 183.12"
279, "x, 104.26, y, 183.12"
280, "x, 104.26, y, 183.12"
281, "x, 104.26, y, 183.12"
282, "x, 98.32, y, 175.71"
283, "x, 102.27, y, 112.90"
284, "x, 102.27, y, 112.90"
285, "x, 102.27, y, 177.68"
286, "x, 102.27, y, 177.68"
287, "x, 102.27, y, 116.69"
288, "x, 102.27, y, 177.68"
289, "x, 102.27, y, 152.82"
290, "x, 102.27, y, 135.75"
291, "x, 106.45, y, 140.97"
292, "x, 94.58, y, 126.13"
293, "x, 90.95, y, 126.13"
294, "x, 94.58, y, 126.13"
295, "x, 94.58, y, 77.58"
296, "x, 94.58, y, 77.58"
297, "x, 94.58, y, 168.06"
298, "x, 94.58, y, 168.06"
299, "x, 94.58, y, 88.23"
300, "x, 94.58, y, 156.61"
