iteration,x-axis,y-axix,x-axis,y-axix
75, "x, 62.84, y, 186.15"
76, "x, 62.84, y, 186.15"
77, "x, 168.95, y, 186.15"
78, "x, 114.71, y, 186.15"
79, "x, 155.35, y, 135.34"
80, "x, 155.35, y, 135.34"
81, "x, 155.35, y, 135.34"
82, "x, 155.35, y, 135.34"
83, "x, 188.26, y, 97.60"
84, "x, 203.74, y, 78.25"
85, "x, 147.61, y, 148.41"
86, "x, 147.61, y, 179.37"
87, "x, 147.61, y, 180.16"
88, "x, 41.16, y, 180.16"
89, "x, 41.16, y, 180.16"
90, "x, 172.18, y, 192.26"
91, "x, 181.85, y, 180.16"
92, "x, 181.85, y, 180.16"
93, "x, 38.58, y, 150.16"
94, "x, 38.58, y, 150.16"
95, "x, 103.63, y, 68.85"
96, "x, 181.85, y, 150.16"
97, "x, 181.85, y, 150.16"
98, "x, 52.77, y, 144.78"
99, "x, 50.40, y, 147.74"
100, "x, 50.40, y, 147.74"
101, "x, 50.40, y, 147.74"
102, "x, 84.47, y, 105.16"
103, "x, 113.89, y, 137.16"
104, "x, 113.89, y, 137.16"
105, "x, 181.85, y, 181.61"
106, "x, 162.69, y, 181.61"
107, "x, 162.69, y, 181.61"
108, "x, 86.45, y, 182.90"
109, "x, 86.45, y, 182.90"
110, "x, 181.85, y, 182.90"
111, "x, 181.85, y, 182.90"
112, "x, 181.85, y, 182.90"
113, "x, 190.77, y, 118.12"
114, "x, 181.29, y, 91.85"
115, "x, 181.29, y, 93.69"
116, "x, 181.29, y, 93.69"
117, "x, 181.29, y, 93.69"
118, "x, 208.14, y, 93.69"
119, "x, 208.14, y, 93.69"
120, "x, 208.14, y, 93.69"
121, "x, 165.81, y, 146.61"
122, "x, 165.81, y, 146.61"
123, "x, 165.81, y, 153.55"
124, "x, 56.00, y, 155.18"
125, "x, 119.87, y, 75.34"
126, "x, 110.73, y, 86.77"
127, "x, 56.00, y, 155.18"
128, "x, 147.61, y, 155.18"
129, "x, 80.11, y, 155.18"
130, "x, 178.58, y, 155.18"
131, "x, 219.23, y, 104.37"
132, "x, 178.58, y, 173.81"
133, "x, 178.58, y, 181.61"
134, "x, 95.35, y, 181.61"
135, "x, 168.95, y, 181.61"
136, "x, 250.77, y, 79.33"
137, "x, 250.77, y, 79.33"
138, "x, 166.89, y, 139.68"
139, "x, 166.89, y, 139.68"
140, "x, 133.34, y, 181.61"
141, "x, 175.34, y, 180.16"
142, "x, 240.39, y, 98.85"
143, "x, 209.74, y, 98.85"
144, "x, 144.69, y, 180.16"
145, "x, 144.69, y, 180.16"
146, "x, 144.69, y, 180.16"
147, "x, 172.13, y, 180.16"
148, "x, 172.13, y, 180.16"
149, "x, 93.16, y, 113.39"
151, "x, 93.16, y, 105.42"
152, "x, 56.00, y, 151.87"
153, "x, 172.13, y, 151.87"
154, "x, 138.71, y, 69.29"
155, "x, 62.84, y, 164.13"
156, "x, 62.84, y, 164.13"
157, "x, 62.84, y, 164.13"
158, "x, 62.84, y, 164.13"
159, "x, 142.97, y, 156.29"
160, "x, 142.97, y, 160.02"
161, "x, 142.97, y, 116.77"
162, "x, 134.32, y, 127.58"
163, "x, 134.32, y, 127.58"
164, "x, 174.97, y, 127.58"
165, "x, 165.81, y, 139.03"
166, "x, 153.63, y, 154.25"
167, "x, 153.63, y, 154.25"
168, "x, 153.63, y, 154.25"
169, "x, 178.58, y, 176.77"
170, "x, 59.35, y, 176.77"
171, "x, 199.66, y, 154.52"
173, "x, 181.85, y, 176.77"
174, "x, 222.50, y, 135.91"
175, "x, 100.00, y, 186.71"
176, "x, 100.00, y, 186.71"
177, "x, 100.00, y, 186.71"
178, "x, 144.00, y, 122.68"
179, "x, 100.00, y, 177.68"
180, "x, 141.81, y, 150.16"
181, "x, 141.81, y, 150.16"
182, "x, 172.13, y, 150.16"
183, "x, 248.79, y, 54.33"
184, "x, 172.13, y, 150.16"
185, "x, 48.18, y, 161.31"
186, "x, 48.18, y, 161.31"
187, "x, 48.18, y, 148.41"
188, "x, 172.13, y, 151.87"
190, "x, 93.16, y, 121.61"
192, "x, 56.00, y, 168.06"
193, "x, 56.00, y, 168.06"
194, "x, 147.61, y, 168.06"
195, "x, 97.66, y, 182.28"
196, "x, 97.66, y, 166.79"
197, "x, 159.08, y, 98.06"
199, "x, 159.08, y, 98.06"
200, "x, 166.19, y, 103.39"
201, "x, 163.61, y, 106.61"
202, "x, 163.61, y, 106.61"
203, "x, 240.69, y, 106.61"
204, "x, 240.69, y, 106.61"
205, "x, 133.34, y, 186.15"
206, "x, 133.34, y, 172.74"
207, "x, 157.29, y, 142.80"
208, "x, 157.29, y, 142.80"
209, "x, 157.29, y, 142.80"
210, "x, 135.44, y, 201.03"
211, "x, 135.44, y, 201.03"
212, "x, 135.44, y, 201.03"
213, "x, 135.44, y, 201.03"
214, "x, 147.61, y, 177.68"
215, "x, 147.61, y, 177.68"
216, "x, 39.85, y, 177.68"
217, "x, 181.85, y, 177.68"
218, "x, 181.85, y, 177.68"
219, "x, 213.55, y, 138.06"
220, "x, 181.85, y, 177.68"
221, "x, 82.44, y, 124.35"
222, "x, 186.50, y, 140.81"
223, "x, 181.85, y, 146.61"
224, "x, 221.81, y, 53.87"
226, "x, 167.27, y, 75.32"
228, "x, 256.05, y, 75.32"
229, "x, 256.05, y, 75.32"
230, "x, 175.34, y, 168.06"
231, "x, 228.63, y, 119.54"
232, "x, 79.10, y, 119.54"
233, "x, 79.10, y, 103.87"
234, "x, 71.44, y, 118.79"
235, "x, 227.48, y, 118.79"
236, "x, 202.19, y, 118.79"
237, "x, 180.52, y, 145.89"
238, "x, 156.56, y, 175.83"
239, "x, 156.56, y, 175.83"
240, "x, 156.56, y, 175.83"
241, "x, 156.56, y, 155.18"
242, "x, 115.08, y, 73.71"
243, "x, 51.21, y, 158.33"
244, "x, 51.21, y, 155.18"
245, "x, 28.71, y, 183.31"
246, "x, 60.37, y, 142.10"
247, "x, 58.84, y, 142.10"
248, "x, 191.02, y, 142.10"
250, "x, 181.85, y, 153.55"
251, "x, 61.08, y, 171.63"
252, "x, 61.08, y, 171.63"
253, "x, 61.08, y, 171.63"
255, "x, 248.05, y, 88.89"
256, "x, 144.26, y, 97.42"
257, "x, 95.87, y, 157.90"
258, "x, 113.44, y, 135.95"
259, "x, 113.44, y, 135.95"
260, "x, 100.00, y, 152.74"
261, "x, 88.63, y, 182.90"
262, "x, 178.58, y, 182.90"
263, "x, 181.85, y, 182.90"
264, "x, 181.85, y, 182.90"
266, "x, 181.34, y, 109.35"
267, "x, 181.34, y, 109.35"
268, "x, 181.34, y, 109.35"
269, "x, 181.34, y, 109.35"
270, "x, 140.31, y, 160.65"
271, "x, 145.94, y, 207.74"
272, "x, 201.18, y, 138.69"
273, "x, 201.18, y, 138.69"
274, "x, 201.18, y, 138.69"
275, "x, 201.18, y, 138.69"
276, "x, 201.18, y, 138.69"
277, "x, 101.82, y, 138.69"
278, "x, 75.61, y, 171.45"
279, "x, 64.08, y, 185.87"
280, "x, 64.08, y, 164.27"
281, "x, 64.08, y, 164.27"
282, "x, 88.47, y, 183.12"
283, "x, 88.47, y, 183.12"
284, "x, 88.47, y, 183.12"
285, "x, 88.47, y, 183.12"
286, "x, 88.47, y, 183.12"
287, "x, 148.19, y, 183.12"
288, "x, 148.19, y, 183.12"
289, "x, 202.39, y, 112.90"
290, "x, 150.56, y, 177.68"
291, "x, 150.56, y, 177.68"
293, "x, 220.92, y, 116.69"
295, "x, 172.13, y, 177.68"
296, "x, 192.02, y, 152.82"
297, "x, 205.68, y, 135.75"
298, "x, 117.85, y, 126.13"
299, "x, 117.85, y, 126.13"
300, "x, 117.85, y, 126.13"
