iteration,x-axis,y-axix,x-axis,y-axix
149, "x, 118.28, y, 79.04)"
150, "x, 132.84, y, 61.94)"
151, "x, 117.04, y, 80.49)"
152, "x, 117.04, y, 80.49)"
153, "x, 117.04, y, 80.49)"
154, "x, 117.04, y, 80.49)"
155, "x, 117.04, y, 80.49)"
156, "x, 117.04, y, 80.49)"
157, "x, 117.04, y, 80.49)"
158, "x, 77.02, y, 80.49)"
159, "x, 117.04, y, 80.49)"
160, "x, 117.04, y, 80.49)"
161, "x, 117.04, y, 80.49)"
162, "x, 117.04, y, 80.49)"
163, "x, 88.08, y, 101.17)"
164, "x, 117.04, y, 80.49)"
165, "x, 117.04, y, 80.49)"
166, "x, 117.04, y, 80.49)"
167, "x, 117.04, y, 102.04)"
168, "x, 117.04, y, 80.49)"
169, "x, 117.04, y, 80.49)"
170, "x, 117.04, y, 80.49)"
171, "x, 117.04, y, 80.49)"
172, "x, 117.04, y, 80.49)"
173, "x, 117.04, y, 83.50)"
174, "x, 82.94, y, 80.49)"
175, "x, 124.99, y, 71.16)"
176, "x, 124.99, y, 71.16)"
177, "x, 117.04, y, 80.49)"
178, "x, 117.04, y, 86.36)"
179, "x, 93.26, y, 80.49)"
180, "x, 117.04, y, 80.49)"
181, "x, 117.04, y, 80.49)"
182, "x, 117.04, y, 83.50)"
183, "x, 106.10, y, 103.67)"
184, "x, 117.04, y, 103.67)"
185, "x, 117.04, y, 80.49)"
186, "x, 117.04, y, 80.49)"
187, "x, 117.04, y, 80.49)"
188, "x, 117.04, y, 80.49)"
189, "x, 117.04, y, 80.49)"
190, "x, 117.04, y, 80.49)"
191, "x, 117.04, y, 105.81)"
192, "x, 117.04, y, 80.49)"
193, "x, 117.04, y, 80.49)"
194, "x, 86.23, y, 80.49)"
195, "x, 117.04, y, 80.49)"
196, "x, 117.04, y, 80.49)"
197, "x, 117.04, y, 80.49)"
198, "x, 117.04, y, 80.49)"
199, "x, 113.80, y, 99.57)"
200, "x, 117.04, y, 80.49)"
201, "x, 117.04, y, 92.83)"
202, "x, 117.04, y, 80.49)"
203, "x, 117.04, y, 80.49)"
204, "x, 117.04, y, 80.49)"
205, "x, 117.04, y, 80.49)"
206, "x, 117.04, y, 80.49)"
207, "x, 117.04, y, 80.49)"
208, "x, 117.04, y, 80.49)"
209, "x, 118.28, y, 79.04)"
210, "x, 78.45, y, 102.87)"
211, "x, 118.28, y, 79.04)"
212, "x, 117.04, y, 80.49)"
213, "x, 117.04, y, 80.49)"
214, "x, 117.04, y, 80.49)"
215, "x, 98.00, y, 80.49)"
216, "x, 117.04, y, 80.49)"
217, "x, 117.04, y, 80.49)"
218, "x, 117.04, y, 105.81)"
219, "x, 117.04, y, 100.27)"
220, "x, 117.04, y, 100.27)"
221, "x, 117.04, y, 80.49)"
222, "x, 117.04, y, 80.49)"
223, "x, 133.55, y, 61.11)"
224, "x, 133.55, y, 90.78)"
225, "x, 117.04, y, 80.49)"
226, "x, 75.88, y, 80.49)"
227, "x, 117.04, y, 80.49)"
228, "x, 117.04, y, 80.49)"
229, "x, 117.04, y, 80.49)"
230, "x, 79.57, y, 80.49)"
231, "x, 117.04, y, 80.49)"
232, "x, 117.04, y, 80.49)"
233, "x, 117.04, y, 80.49)"
234, "x, 117.04, y, 80.49)"
235, "x, 119.00, y, 58.85)"
236, "x, 117.04, y, 80.49)"
237, "x, 117.04, y, 104.42)"
238, "x, 117.04, y, 80.49)"
239, "x, 117.04, y, 80.49)"
240, "x, 117.04, y, 80.49)"
241, "x, 117.04, y, 80.49)"
242, "x, 117.04, y, 80.49)"
243, "x, 117.04, y, 80.49)"
244, "x, 117.04, y, 80.49)"
245, "x, 117.04, y, 80.49)"
246, "x, 80.18, y, 80.49)"
247, "x, 136.59, y, 57.54)"
248, "x, 117.04, y, 80.49)"
249, "x, 117.04, y, 80.49)"
250, "x, 117.04, y, 80.49)"
251, "x, 95.56, y, 89.06)"
252, "x, 117.04, y, 80.49)"
253, "x, 117.04, y, 80.49)"
254, "x, 117.04, y, 80.49)"
255, "x, 117.04, y, 110.16)"
256, "x, 117.04, y, 102.87)"
257, "x, 117.04, y, 80.49)"
258, "x, 117.04, y, 80.49)"
259, "x, 122.88, y, 73.63)"
260, "x, 117.04, y, 80.49)"
261, "x, 117.04, y, 80.49)"
262, "x, 76.60, y, 80.49)"
263, "x, 117.04, y, 80.49)"
264, "x, 117.04, y, 103.67)"
265, "x, 117.04, y, 80.49)"
266, "x, 117.04, y, 80.49)"
267, "x, 91.09, y, 80.49)"
268, "x, 117.04, y, 80.49)"
269, "x, 117.04, y, 80.49)"
270, "x, 117.04, y, 80.49)"
271, "x, 117.04, y, 102.04)"
272, "x, 116.89, y, 96.48)"
273, "x, 117.04, y, 80.49)"
274, "x, 117.04, y, 94.01)"
275, "x, 117.04, y, 94.01)"
276, "x, 117.04, y, 80.49)"
277, "x, 117.04, y, 80.49)"
278, "x, 117.04, y, 80.49)"
279, "x, 117.04, y, 80.49)"
280, "x, 117.04, y, 80.49)"
281, "x, 118.74, y, 80.49)"
282, "x, 117.04, y, 80.49)"
283, "x, 86.23, y, 80.49)"
284, "x, 129.68, y, 65.65)"
285, "x, 117.04, y, 80.49)"
286, "x, 117.04, y, 80.49)"
287, "x, 106.10, y, 103.67)"
288, "x, 117.04, y, 80.49)"
289, "x, 117.04, y, 80.49)"
290, "x, 117.04, y, 80.49)"
291, "x, 118.74, y, 80.49)"
292, "x, 117.04, y, 80.49)"
293, "x, 117.04, y, 80.49)"
294, "x, 117.04, y, 80.49)"
295, "x, 117.04, y, 80.49)"
296, "x, 118.74, y, 80.49)"
297, "x, 118.74, y, 80.49)"
298, "x, 88.08, y, 80.49)"
299, "x, 117.04, y, 80.49)"
300, "x, 117.04, y, 80.49)"
