iteration,x-axis,y-axix,x-axis,y-axix
192, "x, 329.17, y, 80.49)"
193, "x, 197.62, y, 80.49)"
194, "x, 118.61, y, 80.49)"
195, "x, 656.05, y, 80.49)"
196, "x, 497.31, y, 80.49)"
197, "x, 209.56, y, 80.49)"
198, "x, 209.56, y, 80.49)"
199, "x, 205.62, y, 99.57)"
200, "x, 125.82, y, 80.49)"
201, "x, 98.98, y, 92.83)"
202, "x, 252.17, y, 80.49)"
203, "x, 146.29, y, 80.49)"
204, "x, 1150.54, y, 80.49)"
205, "x, 907.04, y, 80.49)"
206, "x, 707.94, y, 80.49)"
207, "x, 155.45, y, 80.49)"
208, "x, 231.77, y, 80.49)"
209, "x, 309.03, y, 101.43)"
210, "x, 197.62, y, 80.49)"
211, "x, 135.62, y, 79.04)"
212, "x, 91.92, y, 80.49)"
213, "x, 1049.39, y, 80.49)"
214, "x, 1116.27, y, 80.49)"
215, "x, 1159.19, y, 80.49)"
216, "x, 825.58, y, 80.49)"
217, "x, 588.33, y, 80.49)"
218, "x, 433.07, y, 105.81)"
219, "x, 284.22, y, 100.27)"
220, "x, 155.45, y, 80.49)"
221, "x, 93.01, y, 80.49)"
222, "x, 178.08, y, 61.11)"
223, "x, 116.89, y, 80.49)"
224, "x, 110.28, y, 110.16)"
225, "x, 862.09, y, 80.49)"
226, "x, 606.38, y, 80.49)"
227, "x, 420.05, y, 80.49)"
229, "x, 155.45, y, 80.49)"
230, "x, 91.92, y, 80.49)"
231, "x, 508.20, y, 80.49)"
232, "x, 285.10, y, 80.49)"
233, "x, 270.12, y, 80.49)"
234, "x, 186.04, y, 86.36)"
235, "x, 120.36, y, 80.49)"
236, "x, 87.89, y, 80.49)"
237, "x, 292.80, y, 80.49)"
238, "x, 180.77, y, 80.49)"
239, "x, 135.19, y, 108.13)"
240, "x, 1202.98, y, 80.49)"
241, "x, 209.56, y, 80.49)"
242, "x, 707.94, y, 80.49)"
243, "x, 273.81, y, 80.49)"
244, "x, 273.81, y, 80.49)"
245, "x, 191.87, y, 57.54)"
246, "x, 127.71, y, 80.49)"
247, "x, 88.85, y, 80.49)"
248, "x, 1167.88, y, 80.49)"
249, "x, 1210.68, y, 89.06)"
250, "x, 1202.98, y, 80.49)"
251, "x, 937.70, y, 80.49)"
252, "x, 681.72, y, 80.49)"
253, "x, 518.56, y, 110.16)"
254, "x, 198.18, y, 102.87)"
255, "x, 191.87, y, 80.49)"
256, "x, 110.37, y, 80.49)"
257, "x, 191.87, y, 80.49)"
258, "x, 129.64, y, 73.63)"
259, "x, 89.84, y, 80.49)"
260, "x, 968.92, y, 80.49)"
261, "x, 727.97, y, 80.49)"
262, "x, 518.12, y, 103.67)"
263, "x, 346.24, y, 80.49)"
264, "x, 221.57, y, 83.50)"
265, "x, 134.30, y, 83.50)"
266, "x, 82.90, y, 80.49)"
267, "x, 312.66, y, 80.49)"
268, "x, 300.64, y, 80.49)"
269, "x, 222.87, y, 102.04)"
270, "x, 154.98, y, 96.48)"
271, "x, 93.01, y, 80.49)"
272, "x, 417.67, y, 94.01)"
273, "x, 266.46, y, 80.49)"
274, "x, 157.82, y, 80.49)"
275, "x, 96.50, y, 80.49)"
276, "x, 992.70, y, 80.49)"
277, "x, 148.53, y, 80.49)"
278, "x, 222.04, y, 80.49)"
279, "x, 333.38, y, 80.49)"
280, "x, 333.38, y, 80.49)"
281, "x, 231.77, y, 65.65)"
282, "x, 155.45, y, 80.49)"
283, "x, 104.40, y, 80.49)"
284, "x, 119.81, y, 103.67)"
285, "x, 1202.98, y, 80.49)"
286, "x, 1202.98, y, 80.49)"
287, "x, 1090.93, y, 80.49)"
288, "x, 768.97, y, 80.49)"
289, "x, 139.78, y, 80.49)"
290, "x, 238.43, y, 80.49)"
291, "x, 137.69, y, 80.49)"
292, "x, 87.89, y, 80.49)"
293, "x, 131.60, y, 80.49)"
294, "x, 90.86, y, 80.49)"
295, "x, 1107.78, y, 80.49)"
296, "x, 804.09, y, 80.49)"
297, "x, 582.38, y, 80.49)"
298, "x, 386.66, y, 80.49)"
299, "x, 98.99, y, 80.49)"
300, "x, 144.09, y, 80.49)"
