iteration,x-axis,y-axix,x-axis,y-axix
189, "x, 117.04, y, -155.78)"
190, "x, 117.04, y, -155.78)"
191, "x, 117.04, y, 78.74)"
192, "x, 86.23, y, -554.16)"
193, "x, 117.04, y, -343.05)"
194, "x, 117.04, y, -22.55)"
195, "x, 117.04, y, -22.55)"
196, "x, 117.04, y, 6.48)"
197, "x, 121.78, y, 70.42)"
198, "x, 117.04, y, 112.95)"
199, "x, 117.04, y, -70.01)"
200, "x, 117.04, y, 47.91)"
201, "x, 117.04, y, 110.79)"
202, "x, 117.04, y, -1070.59)"
203, "x, 117.04, y, -799.39)"
204, "x, 117.04, y, -577.64)"
205, "x, 117.04, y, 37.71)"
206, "x, 117.04, y, -47.30)"
207, "x, 79.68, y, -154.02)"
208, "x, 117.04, y, -9.26)"
209, "x, 118.28, y, -9.34)"
210, "x, 117.04, y, 108.47)"
211, "x, 117.04, y, -957.94)"
212, "x, 98.00, y, -1053.63)"
213, "x, 117.04, y, -1080.23)"
214, "x, 117.04, y, -708.66)"
215, "x, 117.04, y, -444.42)"
216, "x, 117.04, y, -246.18)"
217, "x, 117.04, y, -85.93)"
218, "x, 117.04, y, 37.71)"
219, "x, 117.04, y, 107.25)"
220, "x, 133.55, y, 11.52)"
221, "x, 117.04, y, 80.65)"
222, "x, 117.04, y, 117.68)"
223, "x, 75.88, y, -795.17)"
225, "x, 117.04, y, -256.99)"
226, "x, 117.04, y, -81.89)"
227, "x, 117.04, y, 37.71)"
228, "x, 79.57, y, 66.73)"
229, "x, 117.04, y, -355.18)"
230, "x, 117.04, y, -106.69)"
231, "x, 117.04, y, -90.00)"
232, "x, 119.00, y, -9.94)"
233, "x, 117.04, y, 76.79)"
234, "x, 117.04, y, 112.95)"
235, "x, 117.04, y, -115.27)"
236, "x, 117.04, y, -115.27)"
237, "x, 117.04, y, 87.92)"
238, "x, 117.04, y, -1129.00)"
239, "x, 117.04, y, -22.55)"
240, "x, 117.04, y, -577.64)"
241, "x, 117.04, y, -22.55)"
242, "x, 117.04, y, -94.12)"
243, "x, 99.73, y, -45.08)"
244, "x, 117.04, y, 68.60)"
245, "x, 117.04, y, 111.89)"
246, "x, 117.04, y, -1089.91)"
247, "x, 117.04, y, -1129.00)"
248, "x, 95.56, y, -1152.92)"
249, "x, 117.04, y, -833.54)"
250, "x, 117.04, y, -548.43)"
251, "x, 117.04, y, -337.04)"
252, "x, 117.04, y, 12.51)"
253, "x, 117.04, y, -2.85)"
254, "x, 117.04, y, 87.92)"
255, "x, 117.04, y, -2.85)"
256, "x, 122.88, y, 66.11)"
257, "x, 117.04, y, 110.79)"
258, "x, 76.60, y, -913.35)"
259, "x, 117.04, y, -599.95)"
260, "x, 117.04, y, -343.05)"
261, "x, 117.04, y, -343.05)"
262, "x, 117.04, y, -32.92)"
263, "x, 91.09, y, 35.37)"
264, "x, 117.04, y, 118.51)"
265, "x, 117.04, y, -137.39)"
266, "x, 117.04, y, -124.00)"
267, "x, 117.04, y, -15.83)"
268, "x, 121.78, y, 59.51)"
269, "x, 117.04, y, 107.25)"
270, "x, 117.04, y, -240.82)"
271, "x, 117.04, y, -85.93)"
272, "x, 117.04, y, 35.07)"
273, "x, 117.04, y, 103.37)"
274, "x, 117.04, y, -894.79)"
275, "x, 117.04, y, 45.42)"
276, "x, 118.74, y, -34.57)"
277, "x, 117.04, y, -36.46)"
278, "x, 86.23, y, -194.78)"
279, "x, 117.04, y, -47.30)"
280, "x, 129.68, y, 36.96)"
281, "x, 117.04, y, 37.71)"
282, "x, 117.04, y, 100.59)"
283, "x, 106.10, y, -1141.19)"
284, "x, 117.04, y, -1129.00)"
285, "x, 117.04, y, -1004.20)"
286, "x, 117.04, y, -645.61)"
287, "x, 118.74, y, 57.04)"
288, "x, 117.04, y, -32.92)"
289, "x, 117.04, y, -54.71)"
290, "x, 117.04, y, 57.49)"
291, "x, 117.04, y, 112.95)"
292, "x, 118.74, y, 66.16)"
293, "x, 118.74, y, 111.54)"
294, "x, 88.08, y, -1055.24)"
295, "x, 117.04, y, -684.73)"
296, "x, 117.04, y, -437.79)"
297, "x, 117.04, y, -219.81)"
298, "x, 117.04, y, 100.59)"
299, "x, 117.04, y, 50.37)"
300, "x, 117.04, y, 110.79)"
